src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.64.137,160.25.232.6,42210,123,17,2026-02-06 15:25:58,0.027307987213134766,9887.217168101417,109.85796853446018,73.23864568964012,36.61932284482006,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013653993606567383,0.027307987213134766,0.0,0.013653993606567383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,192.168.64.254,68,67,17,2026-02-06 15:26:26,0.0001308917999267578,7838535.344262295,22919.69398907104,15279.795992714025,7639.897996357013,2,1,684,342,342,342,342.0,0.0,342,342,342.0,0.0,342,342,342.0,0.0,0.0,40,20,20,2,6.54458999633789e-05,0.0001308917999267578,0.0,6.54458999633789e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.0,342.0,0,2,1,684,342
192.168.64.1,224.0.0.252,54650,5355,17,2026-02-06 15:26:26,0.4139988422393799,485.5086041129048,7.246397076312011,7.246397076312011,0.0,3,0,201,0,67,67,67.0,0.0,0,0,0,0.0,67,67,67.0,0.0,0.0,60,0,20,3,0.20699942111968994,0.4139988422393799,0.0,0.20699942111968994,0.4139988422393799,0.4139988422393799,0.0,0.20699942111968994,0.20699942111968994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,3,0,201,0
192.168.64.137,160.25.232.6,48309,123,17,2026-02-06 15:26:32,0.02933192253112793,9204.988173327805,102.27764637030896,68.18509758020598,34.09254879010299,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.014665961265563965,0.02933192253112793,0.0,0.014665961265563965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,53269,123,17,2026-02-06 15:27:05,0.029859066009521484,9042.479758539741,100.47199731710823,66.98133154473882,33.49066577236941,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.014929533004760742,0.029859066009521484,0.0,0.014929533004760742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,33030,6,2026-02-06 15:27:12,0.0006940364837646484,507177.94847131567,7204.232222603916,4322.539333562349,2881.6928890415666,3,2,210,142,78,54,70.0,11.313708498984761,82,60,71.0,11.0,82,54,70.4,11.200000000000001,125.44000000000001,60,40,20,2,0.0001735091209411621,0.0003018379211425781,0.0,0.00013000092771394206,0.0006940364837646484,0.0006940364837646484,0.0,0.0003470182418823242,0.0003470182418823242,0,0,0,0,0,2,1,0,0,0,0,0,3,5,0,0,0.6666666666666666,70.4,64240,62974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,71.0,0,3,2,210,142
192.168.64.137,160.25.232.6,39814,123,17,2026-02-06 15:27:38,0.023242950439453125,11616.42540620384,129.0713934022649,86.04759560150993,43.02379780075496,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011621475219726562,0.023242950439453125,0.0,0.011621475219726562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,45654,123,17,2026-02-06 15:28:11,0.027161121368408203,9940.67941222942,110.45199346921578,73.63466231281052,36.81733115640526,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013580560684204102,0.027161121368408203,0.0,0.013580560684204102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,51075,123,17,2026-02-06 15:28:44,0.02666616439819336,10125.19070865297,112.502118985033,75.00141265668866,37.50070632834433,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01333308219909668,0.02666616439819336,0.0,0.01333308219909668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,49312,123,17,2026-02-06 15:29:17,0.0290830135345459,9283.769705614717,103.1529967290524,68.76866448603494,34.38433224301747,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01454150676727295,0.0290830135345459,0.0,0.01454150676727295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,42275,123,17,2026-02-06 15:29:50,0.02686595916748047,10049.892442582797,111.66547158425331,74.44364772283554,37.22182386141777,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013432979583740234,0.02686595916748047,0.0,0.013432979583740234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,192.168.64.254,68,67,17,2026-02-06 15:30:04,0.0003859996795654297,2564768.9684990733,7772.02717726992,5181.35145151328,2590.67572575664,2,1,648,342,324,324,324.0,0.0,342,342,342.0,0.0,342,324,330.0,8.48528137423857,72.0,40,20,20,2,0.00019299983978271484,0.0003859996795654297,0.0,0.00019299983978271484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.0,342.0,0,2,1,648,342
192.168.64.139,192.168.64.254,68,67,17,2026-02-06 15:30:13,0.00012302398681640625,8144753.116279069,24385.488372093023,16256.992248062015,8128.496124031008,2,1,660,342,330,330,330.0,0.0,342,342,342.0,0.0,342,330,334.0,5.656854249492381,32.0,40,20,20,2,6.151199340820312e-05,0.00012302398681640625,0.0,6.151199340820312e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,334.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.0,342.0,0,2,1,660,342
192.168.64.137,160.25.232.6,36488,123,17,2026-02-06 15:30:23,0.026874065399169922,10046.861015986799,111.63178906651999,74.42119271101332,37.21059635550666,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013437032699584961,0.026874065399169922,0.0,0.013437032699584961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,192.168.64.255,138,138,17,2026-02-06 15:30:55,0.0,0,0,0,0,2,0,486,0,243,243,243.0,0.0,0,0,0,0.0,243,243,243.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,243.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.0,0,0,2,0,486,0
192.168.64.137,160.25.232.6,49926,123,17,2026-02-06 15:30:56,0.0264279842376709,10216.443205499472,113.5160356166608,75.67735707777386,37.83867853888693,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01321399211883545,0.0264279842376709,0.0,0.01321399211883545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,39120,123,17,2026-02-06 15:31:29,0.026424169540405273,10217.918091508693,113.53242323898549,75.68828215932365,37.844141079661824,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013212084770202637,0.026424169540405273,0.0,0.013212084770202637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,51274,123,17,2026-02-06 15:32:02,0.023791074752807617,11348.793730646277,126.09770811829196,84.06513874552797,42.03256937276399,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011895537376403809,0.023791074752807617,0.0,0.011895537376403809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,33030,6,2026-02-06 15:32:12,0.001001119613647461,291673.43843772326,3995.5265539414145,2996.644915456061,998.8816384853536,3,1,210,82,78,54,70.0,11.313708498984761,82,82,82.0,0.0,82,54,73.0,11.090536506409418,123.0,60,20,20,2,0.000333706537882487,0.0008821487426757812,0.0,0.0003908368423727368,0.001001119613647461,0.001001119613647461,0.0,0.0005005598068237305,0.0005005598068237305,0,0,0,0,0,2,1,0,0,0,0,0,3,4,0,0,0.3333333333333333,73.0,64240,62950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,82.0,0,3,1,210,82
192.168.64.1,192.168.64.2,137,137,17,2026-02-06 15:34:20,132.71517992019653,4.144213196491332,0.03767466542264848,0.03767466542264848,0.0,5,0,550,0,110,110,110.0,0.0,0,0,0,0.0,110,110,110.0,0.0,0.0,100,0,20,5,33.17879498004913,130.14138293266296,0.0,55.98405568044903,132.71517992019653,130.14138293266296,0.0,33.17879498004913,55.98405568044903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.0,0,0,5,0,550,0
192.168.64.137,160.25.232.6,40226,123,17,2026-02-06 15:32:36,0.027163028717041016,9939.981392082858,110.44423768980953,73.62949179320636,36.81474589660318,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013581514358520508,0.027163028717041016,0.0,0.013581514358520508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,55926,123,17,2026-02-06 15:33:09,0.026981115341186523,10006.999213551653,111.18888015057394,74.12592010038261,37.06296005019131,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013490557670593262,0.026981115341186523,0.0,0.013490557670593262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,59803,123,17,2026-02-06 15:33:42,0.028100013732910156,9608.53622942474,106.7615136602749,71.17434244018327,35.58717122009163,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.014050006866455078,0.028100013732910156,0.0,0.014050006866455078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,36586,123,17,2026-02-06 15:34:15,0.027820110321044922,9705.209536705346,107.83566151894829,71.8904410126322,35.9452205063161,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013910055160522461,0.027820110321044922,0.0,0.013910055160522461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,55838,123,17,2026-02-06 15:34:48,0.027397871017456055,9854.780315885655,109.49755906539616,72.9983727102641,36.49918635513205,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013698935508728027,0.027397871017456055,0.0,0.013698935508728027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,55111,123,17,2026-02-06 15:35:21,0.027096986770629883,9964.207544015557,110.71341715572841,73.8089447704856,36.9044723852428,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013548493385314941,0.027096986770629883,0.0,0.013548493385314941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.138,185.125.190.57,42674,123,17,2026-02-06 15:35:54,0.26729607582092285,1010.1158394143005,11.22350932682556,7.4823395512170405,3.7411697756085203,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.13364803791046143,0.26729607582092285,0.0,0.13364803791046143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,57022,123,17,2026-02-06 15:35:54,0.023801803588867188,11343.678179341294,126.04086865934771,84.02724577289847,42.013622886449234,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011900901794433594,0.023801803588867188,0.0,0.011900901794433594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,45944,123,17,2026-02-06 15:36:28,0.026201963424682617,10304.571288182786,114.49523653536428,76.33015769024286,38.16507884512143,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013100981712341309,0.026201963424682617,0.0,0.013100981712341309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,58030,123,17,2026-02-06 15:37:01,0.025883913040161133,10431.18942568968,115.90210472988532,77.26806981992355,38.63403490996178,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.012941956520080566,0.025883913040161133,0.0,0.012941956520080566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,33030,6,2026-02-06 15:37:12,0.0012218952178955078,238973.02790243903,3273.6031219512197,2455.2023414634145,818.4007804878049,3,1,210,82,78,54,70.0,11.313708498984761,82,82,82.0,0.0,82,54,73.0,11.090536506409418,123.0,60,20,20,2,0.00040729840596516925,0.0010290145874023438,0.0,0.0004466161604035964,0.0012218952178955078,0.0012218952178955078,0.0,0.0006109476089477539,0.0006109476089477539,0,0,0,0,0,2,1,0,0,0,0,0,3,4,0,0,0.3333333333333333,73.0,64240,62926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,82.0,0,3,1,210,82
192.168.64.137,160.25.232.6,56180,123,17,2026-02-06 15:37:34,0.02646613121032715,10201.717729512553,113.35241921680614,75.56827947787076,37.78413973893538,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013233065605163574,0.02646613121032715,0.0,0.013233065605163574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,42145,123,17,2026-02-06 15:38:07,0.02671504020690918,10106.666428679797,112.29629365199776,74.8641957679985,37.43209788399925,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01335752010345459,0.02671504020690918,0.0,0.01335752010345459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,224.0.0.251,5353,5353,17,2026-02-06 15:38:38,0.0,0,0,0,0,2,0,166,0,83,83,83.0,0.0,0,0,0,0.0,83,83,83.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.0,0,0,2,0,166,0
192.168.64.137,160.25.232.6,51816,123,17,2026-02-06 15:38:40,0.02741098403930664,9850.065930242672,109.44517700269635,72.9634513351309,36.48172566756545,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.01370549201965332,0.02741098403930664,0.0,0.01370549201965332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,45230,123,17,2026-02-06 15:39:13,0.027973175048828125,9652.104186553934,107.2456020728215,71.49706804854766,35.74853402427383,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013986587524414062,0.027973175048828125,0.0,0.013986587524414062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,55966,123,17,2026-02-06 15:39:46,0.026530981063842773,10176.78160299787,113.07535114442078,75.38356742961385,37.691783714806924,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013265490531921387,0.026530981063842773,0.0,0.013265490531921387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,34.107.243.93,39112,443,6,2026-02-06 15:42:17,121.69092392921448,41.531445705349604,0.19722095309228146,0.10682801625831913,0.09039293683396234,13,11,3556,1498,1514,60,273.53846153846155,452.0695343697974,672,54,136.1818181818182,179.6647474815338,1514,54,210.58333333333334,360.8010666866469,130177.40972222223,260,220,20,11,5.290909736052804,60.73944282531738,0.0,17.10274345623157,121.69092392921448,60.73944282531738,0.0,10.14091032743454,22.61524242570523,60.91792893409729,60.723008155822754,9.107589721679688e-05,6.091792893409729,18.21042250069201,6,4,0,0,0,3,0,10,22,0,0,0.8461538461538461,210.58333333333334,64240,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.53846153846155,136.1818181818182,0,13,11,3556,1498
192.168.64.137,199.232.113.91,39642,443,6,2026-02-06 15:42:17,121.01655101776123,33.73092329660674,0.2148466452013168,0.11568665510840136,0.09915999009291544,14,12,2043,2039,571,60,145.92857142857142,137.35900006173304,1075,54,169.91666666666666,279.07061780528284,1075,54,157.0,215.0516932489274,46247.230769230766,280,240,20,12,4.840662040710449,60.72052192687988,0.0,16.351447486453367,121.01655101776123,60.72052192687988,0.0,9.30896546290471,21.73886437475671,60.242297887802124,59.90251302719116,0.0005970001220703125,5.476572535254738,17.21104324353946,8,4,0,0,0,3,0,12,24,0,0,0.8571428571428571,157.0,64240,64240,0,0,0,0,0,0,0,0,421.0,4.0,0,0,152592.6360179744,0,145.92857142857142,169.91666666666666,0,14,12,2043,2039
192.168.64.137,160.25.232.6,43097,123,17,2026-02-06 15:40:19,0.027865171432495117,9689.515122994653,107.66127914438502,71.77418609625668,35.88709304812834,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013932585716247559,0.027865171432495117,0.0,0.013932585716247559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,39322,123,17,2026-02-06 15:40:52,0.023468971252441406,11504.551993173229,127.82835547970255,85.21890365313503,42.609451826567515,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.011734485626220703,0.023468971252441406,0.0,0.011734485626220703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.137,160.25.232.6,60352,123,17,2026-02-06 15:41:25,0.027102947235107422,9962.016221256532,110.68906912507258,73.79271275004838,36.89635637502419,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013551473617553711,0.027102947235107422,0.0,0.013551473617553711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
192.168.64.1,192.168.64.254,68,67,17,2026-02-06 15:41:36,0.00015997886657714844,6413347.099850968,18752.47690014903,12501.65126676602,6250.82563338301,2,1,684,342,342,342,342.0,0.0,342,342,342.0,0.0,342,342,342.0,0.0,0.0,40,20,20,2,7.998943328857422e-05,0.00015997886657714844,0.0,7.998943328857422e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,342.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342.0,342.0,0,2,1,684,342
192.168.64.1,224.0.0.252,51310,5355,17,2026-02-06 15:41:36,0.4123191833496094,487.4864137222793,7.275916622720586,7.275916622720586,0.0,3,0,201,0,67,67,67.0,0.0,0,0,0,0.0,67,67,67.0,0.0,0.0,60,0,20,3,0.2061595916748047,0.4123191833496094,0.0,0.2061595916748047,0.4123191833496094,0.4123191833496094,0.0,0.2061595916748047,0.2061595916748047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,67.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,0,3,0,201,0
192.168.64.137,160.25.232.6,49751,123,17,2026-02-06 15:41:59,0.026840925216674805,10059.265760044058,111.76961955604509,74.51307970403006,37.25653985201503,2,1,180,90,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,40,20,20,2,0.013420462608337402,0.026840925216674805,0.0,0.013420462608337402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,2,1,180,90
34.107.243.93,192.168.64.137,443,33030,6,2026-02-06 15:42:12,0.0011768341064453125,300807.0534846029,5098.424635332253,3398.9497568881684,1699.4748784440842,4,2,216,138,54,54,54.0,0.0,78,60,69.0,9.0,78,54,59.0,8.774964387392123,77.0,80,40,20,0,0.0002353668212890625,0.0008838176727294922,0.0,0.0003273579783005964,0.0011768341064453125,0.0009739398956298828,0.0,0.0003922780354817708,0.0004195548473154417,0,0,0,0,0,2,1,0,0,3,0,0,3,6,0,0,0.5,59.0,64240,62925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,69.0,0,4,2,216,138
192.168.64.137,192.168.64.2,39798,53,17,2026-02-06 15:42:17,0.006946086883544922,75150.22612754857,719.829752179584,431.8978513077504,287.9319008718336,3,2,255,267,85,85,85.0,0.0,166,101,133.5,32.5,166,85,104.4,31.41719274537431,987.0400000000002,60,40,20,3,0.0017365217208862305,0.006632089614868164,0.0,0.0028277497976503924,0.00023698806762695312,0.00023698806762695312,0.0,0.00011849403381347656,0.00011849403381347656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,104.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,133.5,0,3,2,255,267
